Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2008-01-24,600519.XSHG,97,128.21,128.21,129.53,125.32,408534678.0,4.317,128.21,['doji'],None,0.0,0.31353919239904765,0.6864608076009523,126.35049999999998,1,0.032796218847987814,0.03229358252162941,0.03332868072336452,0.032644731361932536
2008-01-25,600519.XSHG,98,128.15,126.41,130.23,124.74,397838438.0,4.317,126.41,['evening star'],None,0.3169398907103845,0.3788706739526386,0.3041894353369769,126.26050000000001,1,0.03277110047766768,0.03258224945771854,0.03307569505631111,0.03189504373177843
2008-01-28,600519.XSHG,99,124.45,124.04,127.05,120.64,303150636.0,4.317,124.04,[],sell,0.06396255850233959,0.4056162246489853,0.5304212168486752,125.97,1,0.031222134307926107,0.0312708768051993,0.03128734809955422,0.030907955018742196
2008-01-29,600519.XSHG,100,124.08,124.43,125.9,123.01,217278903.0,4.317,124.43,[],None,0.12110726643598908,0.5086505190311413,0.37024221453286954,125.55,1,0.031067237690951946,0.03079663826733858,0.03232109987699662,0.031070387338608917
2008-01-30,600519.XSHG,101,125.32,124.03,125.32,119.08,621090086.0,4.317,124.03,"['hanging man', 'bearish engulfing']",None,0.20673076923076814,0.0,0.7932692307692318,125.34050000000002,1,0.03158635067756804,0.03055745709172186,0.030606903891617448,0.030903790087463558
2008-01-31,600519.XSHG,102,121.85,118.98,123.01,118.97,289075904.0,4.317,118.98,[],sell,0.7103960396039569,0.2871287128712894,0.0024752475247537377,125.10600000000002,1,0.030133671594053647,0.029604856202627695,0.030558923851314212,0.02880049979175344
2008-02-01,600519.XSHG,103,118.38,116.95,118.38,114.87,431423198.0,4.317,116.95,['three black crows'],None,0.40740740740740633,0.0,0.5925925925925937,124.7385,1,0.028680992510539252,0.02769553061106667,0.028770576894557313,0.02795501874219076
2008-02-04,600519.XSHG,104,118.16,122.42,123.96,117.81,617972158.0,4.317,122.42,[],None,0.6926829268292701,0.2504065040650397,0.056910569105690215,124.72850000000001,1,0.028588891819365428,0.02999661847303438,0.030052952517207385,0.030233236151603504
2008-02-05,600519.XSHG,105,122.43,120.92,122.43,120.12,177590097.0,4.317,120.92,[],None,0.6536796536796553,0.0,0.34632034632034475,124.56550000000001,1,0.030376482507148278,0.02936567502701098,0.031060533363575293,0.02960849645980842
2008-02-13,600519.XSHG,106,120.12,117.23,120.12,116.66,101444765.0,4.317,117.23,[],None,0.8352601156069347,0.0,0.16473988439306533,124.21750000000002,1,0.02940942524982313,0.028413074137916817,0.029551343004946298,0.028071636817992504
2008-02-14,600519.XSHG,107,118.39,117.3,118.91,116.71,153806138.0,4.317,117.3,['three black crows'],None,0.49545454545454637,0.23636363636363425,0.2681818181818194,123.814,1,0.028685178905592607,0.027914092719819875,0.02957315211417504,0.02810079133694294
2008-02-15,600519.XSHG,108,117.22,116.12,117.23,114.35,256163700.0,4.317,116.12,"['hanging man', 'three black crows']",sell,0.3819444444444412,0.003472222222223987,0.6145833333333348,123.38250000000001,1,0.028195370684350005,0.02722129207320594,0.02854376215857839,0.027609329446064146
2008-02-18,600519.XSHG,109,116.54,119.52,119.6,116.54,257765662.0,4.317,119.52,[],None,0.9738562091503272,0.02614379084967275,0.0,122.88700000000001,0,0.027910695820721823,0.028198635842536308,0.029499001142797323,0.02902540608079967
